C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
26390,1,10
,2,159.084406
,3,693.180961
26400,2,158.585535
,3,751.291726
26410,2,158.091536
,3,748.93235
26420,2,157.60236
,3,746.608365
26430,0,4
,2,247.117962
,3,744.31924
26440,2,246.638295
,3,742.064451
26450,2,246.163311
,3,739.843484
26460,2,245.692967
,3,737.655832
26470,2,245.227215
,3,735.500995
26480,1,11
,2,244.766012
,3,733.37848
26490,2,244.309312
,3,731.287802
26500,2,243.857073
,3,729.228485
26510,2,243.40925
,3,727.200058
26520,2,242.9658
,3,725.202057
26530,2,242.526681
,3,723.234026
26540,2,242.09185
,3,721.295516
26550,2,241.661266
,3,719.386083
26560,2,241.234886
,3,717.505292
26570,2,240.812671
,3,715.652713
26580,2,240.394578
,3,713.827922
26590,2,239.980569
,3,712.030503
26600,2,239.570602
,3,710.260046
26610,2,239.164639
,3,708.516145
26620,2,238.762641
,3,706.798403
26630,2,238.364568
,3,705.106427
26640,2,237.970383
,3,703.43983
26650,2,237.580047
,3,701.798233
26660,2,237.193523
,3,700.181259
26670,2,236.810774
,3,698.58854
26680,2,236.431762
,3,697.019712
26690,0,5
,2,290.056452
,3,695.292297
26700,0,6
,2,379.684807
,3,693.336942
26710,0,7
,2,433.316792
,3,691.407906
26720,2,432.95237
,3,689.504819
26730,2,432.591507
,3,687.627316
26740,0,6
,2,419.978784
,3,685.775037
26750,0,7
,2,486.0
,3,683.947626
26760,3,682.144735
26770,3,680.366019
26780,3,678.611138
26790,3,676.879758
26800,3,675.171549
26810,3,673.486186
26820,3,671.823349
26830,3,670.182721
26840,3,668.563993
26850,3,666.966856
26860,3,665.391009
26870,3,663.836154
26880,3,662.301998
26890,3,660.788251
26900,3,659.294627
26910,1,10
,3,636.398035
26920,3,674.687974
26930,3,674.328232
26940,3,673.971386
26950,3,673.617412
26960,3,673.266288
26970,3,672.917991
26980,3,672.572497
26990,3,672.229785
27000,3,671.889831
27010,3,671.552614
27020,3,671.218112
27030,3,670.886302
27040,3,670.557164
27050,3,670.230675
27060,3,669.906815
27070,3,669.585561
27080,3,669.266894
27090,3,668.950792
27100,3,668.637235
27110,3,668.326201
27120,3,668.017672
27130,3,667.711626
27140,3,667.408044
27150,3,667.106906
27160,3,666.808192
27170,3,666.511883
27180,3,666.217959
27190,3,665.926401
27200,3,665.637191
27210,3,665.350308
27220,3,665.065735
27230,3,664.783453
27240,3,664.328376
27250,3,663.617325
27260,3,662.911997
27270,3,662.212348
27280,3,661.518331
27290,1,11
,3,660.829901
27300,1,13
,3,660.147012
27310,1,14
,3,659.469621
27320,3,658.797683
27330,3,658.131155
